customerID,tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,InternetService,risk_category
6633-SYEUS,23,83.2,2032.3,Month-to-month,Bank transfer (automatic),Fiber optic,Medium Risk
2070-XYMFH,23,79.35,1835.3,Month-to-month,Mailed check,Fiber optic,Medium Risk
6288-LBEAR,23,79.1,1783.75,Month-to-month,Mailed check,Fiber optic,Medium Risk
3956-CJUST,23,75.4,1643.55,Month-to-month,Bank transfer (automatic),Fiber optic,Medium Risk
5934-TSSAU,23,75.3,1702.9,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
7850-VWJUU,23,75.0,1778.5,Month-to-month,Bank transfer (automatic),Fiber optic,Medium Risk
2474-LCNUE,23,73.65,1642.75,Month-to-month,Credit card (automatic),DSL,Medium Risk
1684-FLBGS,23,69.5,1652.1,Month-to-month,Credit card (automatic),DSL,Medium Risk
9069-LGEUL,23,59.95,1406.0,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
0396-UKGAI,23,55.3,1284.2,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
9099-FTUHS,23,54.4,1249.25,Month-to-month,Electronic check,DSL,Medium Risk
6475-VHUIZ,23,54.25,1221.55,Month-to-month,Electronic check,DSL,Medium Risk
0696-UKTOX,23,54.15,1312.45,Month-to-month,Electronic check,DSL,Medium Risk
7811-JIVPF,23,49.7,1081.25,Month-to-month,Credit card (automatic),DSL,Medium Risk
6243-OZGFH,23,44.95,996.85,Month-to-month,Electronic check,DSL,Medium Risk
1261-FWTTE,23,34.65,768.45,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
1360-RCYRT,23,30.35,678.75,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
2958-NHPPS,23,20.85,473.9,Month-to-month,Electronic check,No,Medium Risk
8204-TIFGJ,23,20.3,470.6,Month-to-month,Bank transfer (automatic),No,Medium Risk
9391-TTOYH,23,19.5,470.2,Month-to-month,Mailed check,No,Medium Risk
8313-NDOIA,24,104.15,2494.65,Month-to-month,Electronic check,Fiber optic,Medium Risk
0447-RXSGD,24,99.65,2404.85,Month-to-month,Bank transfer (automatic),Fiber optic,Medium Risk
9058-MJLZC,24,94.6,2283.15,Month-to-month,Electronic check,Fiber optic,Medium Risk
9360-OMDZZ,24,94.1,2322.85,Month-to-month,Electronic check,Fiber optic,Medium Risk
2371-JQHZZ,24,93.0,2248.05,Month-to-month,Electronic check,Fiber optic,Medium Risk
1307-ATKGB,24,89.55,2187.15,Month-to-month,Electronic check,Fiber optic,Medium Risk
5666-CYCYZ,24,89.55,2259.35,Month-to-month,Electronic check,Fiber optic,Medium Risk
7030-NJVDP,24,89.25,2210.2,Month-to-month,Electronic check,Fiber optic,Medium Risk
0581-MDMPW,24,88.95,2072.75,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
2960-NKRSO,24,85.95,2107.15,Month-to-month,Electronic check,Fiber optic,Medium Risk
3737-XBQDD,24,84.85,2048.8,Month-to-month,Bank transfer (automatic),Fiber optic,Medium Risk
3569-EDBPQ,24,84.35,1938.05,Month-to-month,Electronic check,Fiber optic,Medium Risk
4277-UDIEF,24,81.0,1923.85,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
7278-CKDNC,24,80.5,2088.45,Month-to-month,Electronic check,Fiber optic,Medium Risk
7567-ECMCM,24,79.85,2001.0,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
0537-QYZZN,24,79.85,1857.75,Month-to-month,Electronic check,Fiber optic,Medium Risk
2203-GHNWN,24,79.65,1928.7,Month-to-month,Mailed check,Fiber optic,Medium Risk
7217-JYHOQ,24,70.3,1706.45,Month-to-month,Credit card (automatic),DSL,Medium Risk
3509-GWQGF,24,70.0,1732.6,Month-to-month,Credit card (automatic),Fiber optic,Medium Risk
6614-VBEGU,24,69.45,1614.05,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
7964-YESJC,24,66.3,1559.45,Month-to-month,Mailed check,DSL,Medium Risk
6620-HVDUJ,24,60.45,1440.75,Month-to-month,Bank transfer (automatic),DSL,Medium Risk
5092-STPKP,24,56.35,1381.2,Month-to-month,Credit card (automatic),DSL,Medium Risk
9143-CANJF,24,55.15,1319.85,Month-to-month,Electronic check,DSL,Medium Risk
2801-NISEI,24,54.95,1348.5,Month-to-month,Electronic check,DSL,Medium Risk
3723-BFBGR,24,54.8,1291.3,Month-to-month,Credit card (automatic),DSL,Medium Risk
4104-PVRPS,24,53.6,1315.35,Month-to-month,Mailed check,DSL,Medium Risk
9828-QHFBK,24,51.15,1275.7,Month-to-month,Electronic check,DSL,Medium Risk
3221-CJMSG,24,51.1,1269.6,Month-to-month,Credit card (automatic),DSL,Medium Risk
3521-MNKLV,24,49.7,1167.8,Month-to-month,Mailed check,DSL,Medium Risk
2843-CQMEG,24,49.7,1218.25,Month-to-month,Mailed check,DSL,Medium Risk
2229-VWQJH,24,49.3,1233.25,Month-to-month,Credit card (automatic),DSL,Medium Risk
8070-AAWZP,24,34.25,828.2,Month-to-month,Mailed check,DSL,Medium Risk
2770-NSVDG,24,29.1,688.0,Month-to-month,Electronic check,DSL,Medium Risk
0516-QREYC,24,20.3,459.95,Month-to-month,Mailed check,No,Medium Risk
5129-JLPIS,25,105.5,2686.05,Month-to-month,Electronic check,Fiber optic,Low Risk
7011-CVEUC,25,95.7,2338.35,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
3003-CMDUU,25,95.15,2395.7,Month-to-month,Electronic check,Fiber optic,Low Risk
4526-ZJJTM,25,88.4,2191.15,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
5522-NYKPB,25,85.9,2199.05,Month-to-month,Electronic check,Fiber optic,Low Risk
3196-NVXLZ,25,84.6,2088.05,Month-to-month,Mailed check,Fiber optic,Low Risk
4002-BQWPQ,25,81.75,2028.8,Month-to-month,Bank transfer (automatic),DSL,Low Risk
4747-LCAQL,25,79.0,1902.0,Month-to-month,Mailed check,DSL,Low Risk
0584-BJQGZ,25,78.35,1837.9,Month-to-month,Bank transfer (automatic),DSL,Low Risk
7175-NTIXE,25,76.15,1992.95,Month-to-month,Credit card (automatic),DSL,Low Risk
1216-JWVUX,25,75.5,1901.05,Month-to-month,Electronic check,Fiber optic,Low Risk
7978-DKUQH,25,74.6,1797.75,Month-to-month,Electronic check,Fiber optic,Low Risk
5201-FRKKS,25,74.3,1952.25,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
8851-RAGOV,25,71.05,1837.7,Month-to-month,Mailed check,DSL,Low Risk
7504-UWHNB,25,69.75,1729.35,Month-to-month,Electronic check,Fiber optic,Low Risk
6575-SUVOI,25,69.5,1752.65,Month-to-month,Credit card (automatic),DSL,Low Risk
7924-GJZFI,25,69.3,1813.1,Month-to-month,Electronic check,Fiber optic,Low Risk
4923-ADWXJ,25,65.8,1679.65,Month-to-month,Bank transfer (automatic),DSL,Low Risk
8201-AAXCB,25,60.35,1404.65,Month-to-month,Electronic check,DSL,Low Risk
2108-GLPQB,25,55.55,1405.3,Month-to-month,Credit card (automatic),DSL,Low Risk
3099-OONVS,25,54.3,1296.8,Month-to-month,Electronic check,DSL,Low Risk
9881-VCZEP,25,54.1,1373.0,Month-to-month,Electronic check,DSL,Low Risk
7895-VONWT,25,48.25,1293.8,Month-to-month,Electronic check,DSL,Low Risk
8815-LMFLX,25,25.4,546.85,Month-to-month,Bank transfer (automatic),No,Low Risk
1760-CAZHT,25,20.8,460.2,Month-to-month,Mailed check,No,Low Risk
7407-SUJIZ,25,20.6,541.5,Month-to-month,Mailed check,No,Low Risk
2120-SMPEX,25,20.15,536.35,Month-to-month,Mailed check,No,Low Risk
0357-NVCRI,25,20.05,471.7,Month-to-month,Credit card (automatic),No,Low Risk
8780-RSYYU,25,19.2,532.1,Month-to-month,Credit card (automatic),No,Low Risk
0487-VVUVK,25,19.15,477.6,Month-to-month,Mailed check,No,Low Risk
9467-ROOLM,25,19.05,461.3,Month-to-month,Mailed check,No,Low Risk
7714-YXSMB,26,100.5,2599.95,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
6559-PDZLR,26,98.65,2537.0,Month-to-month,Electronic check,Fiber optic,Low Risk
2665-NPTGL,26,98.1,2510.7,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
7402-EYFXX,26,93.6,2404.1,Month-to-month,Electronic check,Fiber optic,Low Risk
3466-RITXD,26,92.4,2349.8,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
8404-FYDIB,26,86.65,2208.75,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
5201-USSQZ,26,85.9,2196.45,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
0118-JPNOY,26,85.8,2193.65,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
5226-NOZFC,26,85.75,2146.5,Month-to-month,Electronic check,Fiber optic,Low Risk
0869-PAPRP,26,85.7,2067.0,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
4993-JCRGJ,26,84.3,2281.6,Month-to-month,Mailed check,Fiber optic,Low Risk
2208-NQBCT,26,81.95,2070.05,Month-to-month,Electronic check,Fiber optic,Low Risk
8731-WBBMB,26,81.9,2078.55,Month-to-month,Bank transfer (automatic),DSL,Low Risk
6103-BOCOU,26,80.7,2193.0,Month-to-month,Electronic check,Fiber optic,Low Risk
6985-HAYWX,26,79.3,2015.8,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
9355-NPPFS,26,78.8,2006.1,Month-to-month,Electronic check,Fiber optic,Low Risk
5949-HGVJL,26,73.05,1959.5,Month-to-month,Electronic check,DSL,Low Risk
8663-UPDGF,26,69.5,1800.05,Month-to-month,Bank transfer (automatic),DSL,Low Risk
1025-FALIX,26,69.05,1815.65,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
8623-ULFNQ,26,66.05,1652.4,Month-to-month,Electronic check,DSL,Low Risk
6261-LHRTG,26,54.75,1406.9,Month-to-month,Credit card (automatic),DSL,Low Risk
1853-ARAAQ,26,50.35,1277.5,Month-to-month,Credit card (automatic),DSL,Low Risk
3920-HIHMQ,26,49.5,1265.65,Month-to-month,Mailed check,DSL,Low Risk
4429-WYGFR,26,49.15,1237.3,Month-to-month,Bank transfer (automatic),DSL,Low Risk
0128-MKWSG,26,45.8,1147.0,Month-to-month,Mailed check,DSL,Low Risk
7109-MFBYV,26,45.45,1233.15,Month-to-month,Electronic check,DSL,Low Risk
4524-QCSSM,26,44.65,1156.55,Month-to-month,Bank transfer (automatic),DSL,Low Risk
2320-SLKMB,26,44.45,1183.8,Month-to-month,Credit card (automatic),DSL,Low Risk
9754-CLVZW,26,38.85,1025.15,Month-to-month,Credit card (automatic),DSL,Low Risk
4501-VCPFK,26,35.75,1022.5,Month-to-month,Electronic check,DSL,Low Risk
4310-KEDTB,26,29.8,786.5,Month-to-month,Mailed check,DSL,Low Risk
9313-QOLTZ,26,20.9,518.3,Month-to-month,Mailed check,No,Low Risk
0142-GVYSN,26,20.3,511.25,Month-to-month,Electronic check,No,Low Risk
5260-UMPWX,26,20.25,493.95,Month-to-month,Credit card (automatic),No,Low Risk
7587-AOVVU,27,100.75,2793.55,Month-to-month,Electronic check,Fiber optic,Low Risk
3597-MVHJT,27,95.6,2595.25,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
1194-HVAIF,27,95.0,2462.55,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
1173-NOEYG,27,90.15,2423.4,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
1818-ESQMW,27,89.2,2383.6,Month-to-month,Electronic check,Fiber optic,Low Risk
0141-YEAYS,27,86.45,2401.05,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
9445-ZUEQE,27,85.2,2151.6,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
9774-NRNAU,27,84.8,2309.55,Month-to-month,Bank transfer (automatic),DSL,Low Risk
0822-QGCXA,27,83.85,2310.2,Month-to-month,Electronic check,DSL,Low Risk
5022-KVDQT,27,81.3,2272.8,Month-to-month,Electronic check,Fiber optic,Low Risk
2523-EWWZL,27,76.1,2093.4,Month-to-month,Electronic check,Fiber optic,Low Risk
0064-YIJGF,27,75.75,1929.0,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
0187-WZNAB,27,74.4,1972.35,Month-to-month,Mailed check,Fiber optic,Low Risk
1352-VHKAJ,27,71.6,1957.1,Month-to-month,Bank transfer (automatic),DSL,Low Risk
9365-SRSZE,27,70.55,1943.9,Month-to-month,Electronic check,Fiber optic,Low Risk
8725-JEDFD,27,69.05,1793.25,Month-to-month,Mailed check,Fiber optic,Low Risk
4939-KYYPY,27,59.45,1611.65,Month-to-month,Electronic check,DSL,Low Risk
8224-IVVPA,27,56.7,1652.95,Month-to-month,Mailed check,DSL,Low Risk
2851-MMUTZ,27,56.15,1439.35,Month-to-month,Mailed check,DSL,Low Risk
0285-INHLN,27,54.75,1510.3,Month-to-month,Credit card (automatic),DSL,Low Risk
1134-YWTYF,27,53.8,1389.85,Month-to-month,Electronic check,DSL,Low Risk
5447-VYTKW,27,53.45,1461.45,Month-to-month,Mailed check,DSL,Low Risk
4011-ARPHK,27,50.35,1411.35,Month-to-month,Mailed check,DSL,Low Risk
4353-HYOJD,27,49.85,1336.15,Month-to-month,Mailed check,DSL,Low Risk
1666-JZPZT,27,49.0,1291.35,Month-to-month,Mailed check,DSL,Low Risk
0098-BOWSO,27,19.4,529.8,Month-to-month,Electronic check,No,Low Risk
7956-XQWGU,27,19.4,460.25,Month-to-month,Credit card (automatic),No,Low Risk
9046-JBFWA,27,19.15,537.35,Month-to-month,Mailed check,No,Low Risk
6030-REHUX,28,110.85,3204.4,Month-to-month,Electronic check,Fiber optic,Low Risk
1104-TNLZA,28,105.8,2998.0,Month-to-month,Electronic check,Fiber optic,Low Risk
6635-CPNUN,28,96.6,2684.35,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
5213-TWWJU,28,91.0,2626.15,Month-to-month,Electronic check,Fiber optic,Low Risk
8751-EDEKA,28,89.9,2433.5,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
1785-BPHTP,28,85.45,2289.9,Month-to-month,Electronic check,Fiber optic,Low Risk
3956-MGXOG,28,80.6,2244.95,Month-to-month,Electronic check,Fiber optic,Low Risk
2305-MRGLV,28,76.55,2065.4,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
7361-YPXFS,28,64.45,1867.6,Month-to-month,Bank transfer (automatic),DSL,Low Risk
1104-FEJAM,28,64.4,1802.15,Month-to-month,Electronic check,DSL,Low Risk
4134-BSXLX,28,60.9,1785.65,Month-to-month,Mailed check,DSL,Low Risk
4945-RVMTE,28,59.55,1646.45,Month-to-month,Bank transfer (automatic),DSL,Low Risk
5353-WILCI,28,56.05,1522.65,Month-to-month,Electronic check,DSL,Low Risk
2155-AMQRX,28,54.9,1505.15,Month-to-month,Credit card (automatic),DSL,Low Risk
9972-NKTFD,28,54.65,1517.5,Month-to-month,Bank transfer (automatic),DSL,Low Risk
5155-AZQPB,28,49.9,1410.25,Month-to-month,Mailed check,DSL,Low Risk
5697-GOMBF,28,35.9,973.65,Month-to-month,Electronic check,DSL,Low Risk
7746-AWNQW,28,35.75,961.4,Month-to-month,Mailed check,DSL,Low Risk
7622-NXQZR,28,30.1,810.85,Month-to-month,Credit card (automatic),DSL,Low Risk
8799-OXZMD,28,29.75,790.7,Month-to-month,Mailed check,DSL,Low Risk
5539-HIVAK,28,25.7,734.6,Month-to-month,Mailed check,No,Low Risk
0536-BGFMZ,28,20.5,563.05,Month-to-month,Mailed check,No,Low Risk
4203-QGNZA,28,20.25,535.35,Month-to-month,Mailed check,No,Low Risk
6506-EYCNH,28,19.55,543.8,Month-to-month,Bank transfer (automatic),No,Low Risk
3001-UNBTL,29,103.95,2964.8,Month-to-month,Electronic check,Fiber optic,Low Risk
2692-BUCFV,29,101.45,2948.6,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
6481-ESCNL,29,100.55,2878.75,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
0468-YRPXN,29,98.8,2807.1,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
0082-OQIQY,29,94.2,2607.6,Month-to-month,Electronic check,Fiber optic,Low Risk
6897-UUBNU,29,89.65,2623.65,Month-to-month,Mailed check,Fiber optic,Low Risk
5294-DMSFH,29,87.8,2621.75,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
9885-AIBVB,29,85.8,2440.25,Month-to-month,Electronic check,Fiber optic,Low Risk
1766-GKNMI,29,84.9,2516.2,Month-to-month,Electronic check,Fiber optic,Low Risk
5117-IFGPS,29,84.3,2357.75,Month-to-month,Electronic check,Fiber optic,Low Risk
3347-YJZZE,29,80.1,2211.8,Month-to-month,Credit card (automatic),DSL,Low Risk
3312-ZWLGF,29,79.3,2414.55,Month-to-month,Electronic check,Fiber optic,Low Risk
2476-YGEFM,29,76.0,2215.25,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
3014-WJKSM,29,75.3,2263.4,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
5233-AOZUF,29,74.95,2149.05,Month-to-month,Electronic check,Fiber optic,Low Risk
3002-WQZWT,29,74.2,1993.25,Month-to-month,Electronic check,Fiber optic,Low Risk
2038-YSEZE,29,67.45,1801.1,Month-to-month,Mailed check,DSL,Low Risk
3301-LSLWQ,29,66.1,1912.15,Month-to-month,Electronic check,DSL,Low Risk
5832-EXGTT,29,60.2,1834.15,Month-to-month,Mailed check,DSL,Low Risk
2186-QZEYA,29,58.55,1718.95,Month-to-month,Bank transfer (automatic),DSL,Low Risk
4109-CYRBD,29,51.6,1442.0,Month-to-month,Electronic check,DSL,Low Risk
0655-YDGFJ,29,48.95,1323.7,Month-to-month,Bank transfer (automatic),DSL,Low Risk
6704-UTUKK,29,45.9,1332.4,Month-to-month,Electronic check,DSL,Low Risk
0076-LVEPS,29,45.0,1242.45,Month-to-month,Mailed check,DSL,Low Risk
5046-NUHWD,29,45.0,1228.65,Month-to-month,Electronic check,DSL,Low Risk
6773-LQTVT,29,35.65,1025.15,Month-to-month,Mailed check,DSL,Low Risk
6907-CQGPN,29,34.3,1004.75,Month-to-month,Electronic check,DSL,Low Risk
3016-KSVCP,29,33.75,1009.25,Month-to-month,Mailed check,DSL,Low Risk
3689-MOZGR,29,31.2,926.2,Month-to-month,Electronic check,DSL,Low Risk
1984-GPTEH,29,25.15,702.0,Month-to-month,Electronic check,No,Low Risk
8681-ICONS,29,20.65,654.85,Month-to-month,Mailed check,No,Low Risk
1498-DQNRX,29,19.85,573.05,Month-to-month,Mailed check,No,Low Risk
9142-XMYJH,29,19.35,601.6,Month-to-month,Credit card (automatic),No,Low Risk
8800-ZKRFW,30,107.5,3242.5,Month-to-month,Electronic check,Fiber optic,Low Risk
1552-AAGRX,30,106.4,3211.9,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
1421-HCERK,30,105.7,3181.8,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
2107-FBPTK,30,104.1,3121.1,Month-to-month,Electronic check,Fiber optic,Low Risk
1028-FFNJK,30,101.5,2917.65,Month-to-month,Electronic check,Fiber optic,Low Risk
7748-UMTRK,30,101.3,2974.5,Month-to-month,Electronic check,Fiber optic,Low Risk
4998-IKFSE,30,100.45,3096.9,Month-to-month,Electronic check,Fiber optic,Low Risk
1482-OXZSY,30,100.4,2936.25,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
2475-MROZF,30,95.0,2852.4,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
0730-KOAVE,30,94.3,2679.7,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
6741-EGCBI,30,90.5,2595.85,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
6267-DCFFZ,30,90.05,2627.2,Month-to-month,Electronic check,Fiber optic,Low Risk
4811-JBUVU,30,89.9,2723.15,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
3370-GQEAL,30,85.45,2509.95,Month-to-month,Electronic check,Fiber optic,Low Risk
0215-BQKGS,30,84.3,2438.6,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
5060-TQUQN,30,83.55,2570.2,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
4767-HZZHQ,30,82.05,2570.2,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
5419-JKZNQ,30,77.9,2351.45,Month-to-month,Mailed check,Fiber optic,Low Risk
0191-ZHSKZ,30,74.75,2111.3,Month-to-month,Electronic check,DSL,Low Risk
1810-MVMAI,30,67.6,2000.2,Month-to-month,Electronic check,DSL,Low Risk
5018-LXQQG,30,66.3,1923.5,Month-to-month,Bank transfer (automatic),DSL,Low Risk
0096-FCPUF,30,64.5,1888.45,Month-to-month,Mailed check,DSL,Low Risk
6865-JZNKO,30,55.3,1530.6,Month-to-month,Bank transfer (automatic),DSL,Low Risk
9554-DFKIC,30,54.45,1588.7,Month-to-month,Bank transfer (automatic),DSL,Low Risk
3794-NFNCH,30,50.0,1474.9,Month-to-month,Mailed check,DSL,Low Risk
1958-RNRKS,30,49.9,1441.95,Month-to-month,Electronic check,DSL,Low Risk
1376-HHBDV,30,48.8,1536.75,Month-to-month,Mailed check,DSL,Low Risk
4459-BBGHE,30,44.5,1307.8,Month-to-month,Electronic check,DSL,Low Risk
1550-EENBN,31,104.35,3205.6,Month-to-month,Electronic check,Fiber optic,Low Risk
2603-HVKCG,31,101.4,3143.65,Month-to-month,Electronic check,Fiber optic,Low Risk
7813-ZGGAW,31,96.6,2877.95,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
5899-OUVKV,31,94.5,2979.2,Month-to-month,Electronic check,Fiber optic,Low Risk
5692-ICXLW,31,90.7,2845.15,Month-to-month,Electronic check,Fiber optic,Low Risk
5325-UWTWJ,31,90.55,2929.75,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
2675-OTVVJ,31,89.45,2807.65,Month-to-month,Electronic check,Fiber optic,Low Risk
5898-IGSLP,31,89.3,2823.0,Month-to-month,Electronic check,Fiber optic,Low Risk
9777-WJJPR,31,88.65,2683.2,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
4673-KKSLS,31,87.6,2724.25,Month-to-month,Electronic check,Fiber optic,Low Risk
5216-WASFJ,31,84.85,2633.4,Month-to-month,Electronic check,Fiber optic,Low Risk
2455-USLMV,31,84.75,2613.4,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
0410-IPFTY,31,83.85,2674.15,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
5650-YLIBA,31,81.15,2640.55,Month-to-month,Electronic check,Fiber optic,Low Risk
8819-IMISP,31,80.45,2429.1,Month-to-month,Electronic check,Fiber optic,Low Risk
8486-AYEQH,31,76.05,2227.8,Month-to-month,Electronic check,Fiber optic,Low Risk
6360-SVNWV,31,73.55,2094.65,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
9518-IMLHK,31,72.45,2156.25,Month-to-month,Bank transfer (automatic),DSL,Low Risk
5136-RGMZO,31,71.05,2168.15,Month-to-month,Electronic check,DSL,Low Risk
7036-ZZKBD,31,66.4,2019.8,Month-to-month,Credit card (automatic),DSL,Low Risk
8734-FNWVH,31,59.7,1825.5,Month-to-month,Bank transfer (automatic),DSL,Low Risk
7869-ZYDST,31,59.05,1882.8,Month-to-month,Credit card (automatic),DSL,Low Risk
5012-YSPJJ,31,54.35,1647.0,Month-to-month,Mailed check,DSL,Low Risk
4926-UMJZD,31,49.2,1498.55,Month-to-month,Mailed check,DSL,Low Risk
6447-GORXK,31,25.0,789.2,Month-to-month,Credit card (automatic),DSL,Low Risk
1488-SYSFC,31,20.65,702.05,Month-to-month,Electronic check,No,Low Risk
2809-ZMYOQ,32,101.35,3334.9,Month-to-month,Electronic check,Fiber optic,Low Risk
1641-RQDAY,32,100.4,3217.65,Month-to-month,Electronic check,Fiber optic,Low Risk
3312-UUMZW,32,98.85,3145.9,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
6088-BXMRG,32,98.85,3089.6,Month-to-month,Electronic check,Fiber optic,Low Risk
0111-KLBQG,32,93.95,2861.45,Month-to-month,Mailed check,Fiber optic,Low Risk
0674-DGMAQ,32,93.5,2970.8,Month-to-month,Electronic check,Fiber optic,Low Risk
